p_milk_dairy, p_wheat, p_eggs, p_legumes_soy, p_seafood, p_nuts, p_unknown_allergy, p_one_allergy, p_two_allergy,
0.400952,0.709871,0.227696,0.140966,0.113267,0.0922993,0.155995,0.534274,0.285742,
0.416584,0.699087,0.243837,0.144271,0.10951,0.105062,0.143873,0.547996,0.251645,
0.416584,0.699087,0.243837,0.144271,0.10951,0.105062,0.143873,0.547996,0.251645,
0.416584,0.699087,0.243837,0.144271,0.10951,0.105062,0.143873,0.547996,0.251645,
0.386356,0.684589,0.243054,0.144769,0.125711,0.109633,0.13755,0.55313,0.26608,
0.419718,0.714732,0.263394,0.136423,0.128852,0.103806,0.134247,0.523167,0.252813,
0.439248,0.706898,0.260052,0.128727,0.108453,0.100936,0.152368,0.498073,0.235664,
0.492012,0.723039,0.239463,0.111187,0.0869518,0.0948828,0.149131,0.55268,0.250505,
0.477896,0.727084,0.239449,0.126181,0.103709,0.0916919,0.1666,0.552503,0.216387,
0.462757,0.710388,0.233117,0.145489,0.0960219,0.114043,0.151155,0.54322,0.237115,
0.463439,0.704721,0.242014,0.13707,0.0818023,0.121389,0.152527,0.557893,0.238099,
0.463439,0.704721,0.242014,0.13707,0.0818023,0.121389,0.152527,0.557893,0.238099,
0.463439,0.704721,0.242014,0.13707,0.0818023,0.121389,0.152527,0.557893,0.238099,
0.463439,0.704721,0.242014,0.13707,0.0818023,0.121389,0.152527,0.557893,0.238099,
0.483296,0.711997,0.257462,0.164574,0.0914744,0.133634,0.171422,0.562363,0.242677,
0.467731,0.695932,0.236345,0.1438,0.104794,0.161728,0.15368,0.578943,0.247346,
0.409963,0.660827,0.267645,0.138631,0.119128,0.160602,0.172134,0.558064,0.240638,
0.409963,0.660827,0.267645,0.138631,0.119128,0.160602,0.172134,0.558064,0.240638,
0.409963,0.660827,0.267645,0.138631,0.119128,0.160602,0.172134,0.558064,0.240638,
0.409963,0.660827,0.267645,0.138631,0.119128,0.160602,0.172134,0.558064,0.240638,
0.424167,0.664634,0.285093,0.143433,0.111134,0.159798,0.145967,0.557887,0.251878,
0.411776,0.649721,0.293098,0.15365,0.135884,0.144014,0.149108,0.525751,0.27147,
0.411776,0.649721,0.293098,0.15365,0.135884,0.144014,0.149108,0.525751,0.27147,
0.411776,0.649721,0.293098,0.15365,0.135884,0.144014,0.149108,0.525751,0.27147,
0.411776,0.649721,0.293098,0.15365,0.135884,0.144014,0.149108,0.525751,0.27147,
0.419605,0.65422,0.280599,0.130001,0.135709,0.135964,0.166026,0.496491,0.255776,
0.400225,0.681757,0.298137,0.138047,0.169597,0.126693,0.164766,0.520662,0.233851,
0.384745,0.700769,0.27502,0.12926,0.160946,0.116303,0.167502,0.534071,0.251217,
0.371159,0.708912,0.255871,0.139892,0.160055,0.118068,0.16673,0.510813,0.242302,
0.357509,0.681793,0.256465,0.153159,0.174357,0.111784,0.156927,0.485661,0.210217,
0.357509,0.681793,0.256465,0.153159,0.174357,0.111784,0.156927,0.485661,0.210217,
0.357509,0.681793,0.256465,0.153159,0.174357,0.111784,0.156927,0.485661,0.210217,
0.379394,0.688624,0.261167,0.153974,0.172941,0.107765,0.1496,0.488794,0.204864,
0.366951,0.700867,0.267273,0.159469,0.178615,0.119884,0.15006,0.484785,0.213728,
0.366951,0.700867,0.267273,0.159469,0.178615,0.119884,0.15006,0.484785,0.213728,
0.409389,0.68114,0.270436,0.148773,0.189588,0.0926385,0.18404,0.475889,0.199115,
0.404134,0.711885,0.269673,0.143341,0.177917,0.0941594,0.188613,0.519715,0.211334,
0.404134,0.711885,0.269673,0.143341,0.177917,0.0941594,0.188613,0.519715,0.211334,
0.404134,0.711885,0.269673,0.143341,0.177917,0.0941594,0.188613,0.519715,0.211334,
0.406823,0.755649,0.251554,0.137311,0.175337,0.0773785,0.202286,0.520973,0.194659,
0.396574,0.727174,0.249422,0.132687,0.190418,0.0618797,0.210309,0.554472,0.230429,
0.405544,0.751761,0.235268,0.144254,0.180005,0.0719698,0.217545,0.494916,0.246056,
0.4067,0.737632,0.239711,0.133305,0.176462,0.0625207,0.211959,0.505224,0.241755,
0.4067,0.737632,0.239711,0.133305,0.176462,0.0625207,0.211959,0.505224,0.241755,
0.4067,0.737632,0.239711,0.133305,0.176462,0.0625207,0.211959,0.505224,0.241755,
0.407186,0.729996,0.222217,0.151849,0.195756,0.0715202,0.196181,0.558498,0.215299,
0.407186,0.729996,0.222217,0.151849,0.195756,0.0715202,0.196181,0.558498,0.215299,
0.39783,0.727868,0.194916,0.144944,0.161883,0.0699423,0.17858,0.564634,0.207455,
0.39783,0.727868,0.194916,0.144944,0.161883,0.0699423,0.17858,0.564634,0.207455,
0.405463,0.726836,0.192456,0.162647,0.144416,0.0785812,0.184024,0.573378,0.226492,
0.425065,0.701692,0.187586,0.162464,0.174741,0.0581914,0.186289,0.568984,0.238222,
0.459811,0.686384,0.168336,0.171025,0.192936,0.0534943,0.17124,0.561601,0.228208,
0.500827,0.648139,0.16776,0.175648,0.155895,0.0556008,0.191067,0.551523,0.216466,
0.497106,0.664437,0.1856,0.161936,0.164757,0.0620752,0.19356,0.546353,0.224211,
0.514932,0.65468,0.19493,0.16212,0.171317,0.0954494,0.193456,0.581092,0.241222,
0.521126,0.662974,0.205002,0.151688,0.168703,0.104419,0.170184,0.560061,0.254524,
0.498709,0.677444,0.214504,0.163426,0.196574,0.0926843,0.17653,0.578933,0.261428,
0.498709,0.677444,0.214504,0.163426,0.196574,0.0926843,0.17653,0.578933,0.261428,
0.498709,0.677444,0.214504,0.163426,0.196574,0.0926843,0.17653,0.578933,0.261428,
0.528336,0.672985,0.210653,0.170537,0.191179,0.0730188,0.180755,0.58794,0.264732,
0.528336,0.672985,0.210653,0.170537,0.191179,0.0730188,0.180755,0.58794,0.264732,
0.497896,0.633031,0.214363,0.161152,0.16403,0.0635771,0.198072,0.616003,0.266248,
0.489783,0.627899,0.196707,0.15947,0.151918,0.0803357,0.189477,0.60488,0.267409,
0.495427,0.642005,0.208399,0.159495,0.135113,0.0709986,0.19443,0.596643,0.245905,
0.496675,0.652174,0.210942,0.148153,0.111769,0.0719099,0.208005,0.590533,0.248554,
0.487545,0.614196,0.259157,0.136835,0.140734,0.0607772,0.172407,0.598842,0.283554,
0.487545,0.614196,0.259157,0.136835,0.140734,0.0607772,0.172407,0.598842,0.283554,
0.498867,0.646001,0.231904,0.142232,0.136852,0.051531,0.174433,0.584748,0.276308,
0.488302,0.679098,0.214024,0.132176,0.154837,0.0477534,0.195769,0.554611,0.259029,
0.488302,0.679098,0.214024,0.132176,0.154837,0.0477534,0.195769,0.554611,0.259029,
0.488302,0.679098,0.214024,0.132176,0.154837,0.0477534,0.195769,0.554611,0.259029,
0.483347,0.713436,0.212296,0.126079,0.157186,0.0509014,0.177914,0.548944,0.225492,
0.444612,0.71105,0.247254,0.13637,0.180033,0.0755168,0.16068,0.537709,0.223208,
0.461186,0.727796,0.202634,0.138922,0.159736,0.0660972,0.152046,0.520125,0.236503,
0.44999,0.688454,0.213999,0.148831,0.13851,0.0829068,0.137806,0.546442,0.225584,
0.44999,0.688454,0.213999,0.148831,0.13851,0.0829068,0.137806,0.546442,0.225584,
0.44999,0.688454,0.213999,0.148831,0.13851,0.0829068,0.137806,0.546442,0.225584,
0.438432,0.673052,0.240264,0.164296,0.129387,0.0542514,0.134898,0.53541,0.23381,
0.438432,0.673052,0.240264,0.164296,0.129387,0.0542514,0.134898,0.53541,0.23381,
0.437776,0.656664,0.243286,0.154585,0.111119,0.0811328,0.125866,0.566438,0.247791,
0.444619,0.638074,0.252372,0.167344,0.104062,0.092265,0.13096,0.550368,0.263488,
0.442755,0.623669,0.23344,0.165466,0.116263,0.0826795,0.119163,0.537723,0.303083,
0.442755,0.623669,0.23344,0.165466,0.116263,0.0826795,0.119163,0.537723,0.303083,
0.442755,0.623669,0.23344,0.165466,0.116263,0.0826795,0.119163,0.537723,0.303083,
0.446681,0.615577,0.218547,0.124688,0.121565,0.109996,0.113046,0.570371,0.321931,
0.455893,0.63967,0.191872,0.141808,0.121485,0.0959492,0.0930797,0.570561,0.31419,
0.455893,0.63967,0.191872,0.141808,0.121485,0.0959492,0.0930797,0.570561,0.31419,
0.493761,0.658348,0.210713,0.130763,0.159664,0.0974988,0.116029,0.595619,0.315328,
0.493761,0.658348,0.210713,0.130763,0.159664,0.0974988,0.116029,0.595619,0.315328,
0.493761,0.658348,0.210713,0.130763,0.159664,0.0974988,0.116029,0.595619,0.315328,
0.493761,0.658348,0.210713,0.130763,0.159664,0.0974988,0.116029,0.595619,0.315328,
0.491197,0.661324,0.235608,0.12122,0.159176,0.0807172,0.106066,0.617649,0.314442,
0.491197,0.661324,0.235608,0.12122,0.159176,0.0807172,0.106066,0.617649,0.314442,
0.491197,0.661324,0.235608,0.12122,0.159176,0.0807172,0.106066,0.617649,0.314442,
0.491197,0.661324,0.235608,0.12122,0.159176,0.0807172,0.106066,0.617649,0.314442,
0.50659,0.660638,0.250795,0.130257,0.146176,0.0815311,0.131389,0.625469,0.300797,
0.486613,0.66914,0.232625,0.11267,0.141892,0.0918235,0.1325,0.605684,0.297213,
0.486613,0.66914,0.232625,0.11267,0.141892,0.0918235,0.1325,0.605684,0.297213,
0.521424,0.642635,0.232943,0.119782,0.151031,0.0834277,0.147926,0.649309,0.284346,
0.506671,0.608455,0.197769,0.126053,0.13237,0.098133,0.123727,0.640994,0.281727,
0.506671,0.608455,0.197769,0.126053,0.13237,0.098133,0.123727,0.640994,0.281727,
0.506869,0.627616,0.169973,0.126724,0.121237,0.0918169,0.122065,0.673965,0.255222,
0.483981,0.625708,0.165309,0.135945,0.110837,0.123058,0.127482,0.636899,0.260951,
0.483981,0.625708,0.165309,0.135945,0.110837,0.123058,0.127482,0.636899,0.260951,
0.480213,0.631701,0.203359,0.119962,0.121559,0.130747,0.106551,0.592367,0.251748,
0.503862,0.65509,0.235086,0.136171,0.120865,0.119491,0.121357,0.602558,0.236976,
0.503862,0.65509,0.235086,0.136171,0.120865,0.119491,0.121357,0.602558,0.236976,
0.492933,0.681805,0.255533,0.117445,0.156601,0.12932,0.128118,0.569999,0.263123,
0.480893,0.688947,0.23797,0.124334,0.141981,0.115499,0.129424,0.539477,0.265595,
0.480893,0.688947,0.23797,0.124334,0.141981,0.115499,0.129424,0.539477,0.265595,
0.480893,0.688947,0.23797,0.124334,0.141981,0.115499,0.129424,0.539477,0.265595,
0.474093,0.67761,0.199891,0.137224,0.161849,0.108749,0.115682,0.553112,0.262954,
0.474093,0.67761,0.199891,0.137224,0.161849,0.108749,0.115682,0.553112,0.262954,
0.509528,0.658518,0.187854,0.143677,0.15624,0.10906,0.0927933,0.537631,0.285332,
0.509528,0.658518,0.187854,0.143677,0.15624,0.10906,0.0927933,0.537631,0.285332,
0.504246,0.653111,0.188896,0.138124,0.141099,0.0889365,0.107875,0.523887,0.280823,
0.46355,0.646103,0.183078,0.123963,0.137112,0.102338,0.0903332,0.534504,0.278633,
0.46355,0.646103,0.183078,0.123963,0.137112,0.102338,0.0903332,0.534504,0.278633,
0.446866,0.651477,0.180335,0.124868,0.141012,0.0877931,0.0978332,0.529829,0.272935,
0.446866,0.651477,0.180335,0.124868,0.141012,0.0877931,0.0978332,0.529829,0.272935,
0.446866,0.651477,0.180335,0.124868,0.141012,0.0877931,0.0978332,0.529829,0.272935,
0.446866,0.651477,0.180335,0.124868,0.141012,0.0877931,0.0978332,0.529829,0.272935,
0.461727,0.658232,0.198556,0.113036,0.134651,0.0870385,0.0950696,0.534628,0.273575,
0.457827,0.695397,0.214368,0.116854,0.145733,0.0977672,0.123809,0.534568,0.269332,
0.457837,0.680513,0.216749,0.133593,0.14281,0.0784759,0.0964766,0.567757,0.24528,
0.457837,0.680513,0.216749,0.133593,0.14281,0.0784759,0.0964766,0.567757,0.24528,
0.457837,0.680513,0.216749,0.133593,0.14281,0.0784759,0.0964766,0.567757,0.24528,
0.457837,0.680513,0.216749,0.133593,0.14281,0.0784759,0.0964766,0.567757,0.24528,
0.457837,0.680513,0.216749,0.133593,0.14281,0.0784759,0.0964766,0.567757,0.24528,
0.463724,0.663322,0.239204,0.121357,0.13282,0.0518425,0.107718,0.569224,0.250263,
0.463724,0.663322,0.239204,0.121357,0.13282,0.0518425,0.107718,0.569224,0.250263,
0.440971,0.66971,0.236446,0.128093,0.115364,0.0577253,0.100802,0.564968,0.271557,
0.487071,0.655683,0.230229,0.114812,0.105056,0.0782885,0.11889,0.519554,0.267391,
0.487071,0.655683,0.230229,0.114812,0.105056,0.0782885,0.11889,0.519554,0.267391,
0.487071,0.655683,0.230229,0.114812,0.105056,0.0782885,0.11889,0.519554,0.267391,
0.468527,0.640679,0.248747,0.122787,0.0924283,0.0849323,0.111049,0.497689,0.265673,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.441693,0.626264,0.226934,0.127787,0.0693085,0.115015,0.123203,0.481871,0.253398,
0.441693,0.626264,0.226934,0.127787,0.0693085,0.115015,0.123203,0.481871,0.253398,
0.441693,0.626264,0.226934,0.127787,0.0693085,0.115015,0.123203,0.481871,0.253398,
0.441693,0.626264,0.226934,0.127787,0.0693085,0.115015,0.123203,0.481871,0.253398,
0.437752,0.669889,0.246159,0.0981335,0.0635807,0.123217,0.148997,0.463282,0.262629,
0.458898,0.69974,0.25004,0.0846901,0.0760921,0.113559,0.143552,0.495224,0.226262,
0.458898,0.69974,0.25004,0.0846901,0.0760921,0.113559,0.143552,0.495224,0.226262,
0.46662,0.705557,0.247535,0.0958598,0.0674983,0.113989,0.140915,0.446308,0.249714,
0.452681,0.688649,0.221083,0.079028,0.0782837,0.139714,0.136265,0.457994,0.223788,
0.452681,0.688649,0.221083,0.079028,0.0782837,0.139714,0.136265,0.457994,0.223788,
0.452681,0.688649,0.221083,0.079028,0.0782837,0.139714,0.136265,0.457994,0.223788,
0.417034,0.626814,0.213073,0.0751068,0.0924381,0.153233,0.146235,0.475614,0.246398,
0.417034,0.626814,0.213073,0.0751068,0.0924381,0.153233,0.146235,0.475614,0.246398,
0.417034,0.626814,0.213073,0.0751068,0.0924381,0.153233,0.146235,0.475614,0.246398,
0.407177,0.617752,0.242455,0.0577152,0.088831,0.14889,0.150286,0.482539,0.259026,
0.407177,0.617752,0.242455,0.0577152,0.088831,0.14889,0.150286,0.482539,0.259026,
0.407177,0.617752,0.242455,0.0577152,0.088831,0.14889,0.150286,0.482539,0.259026,
0.422863,0.627943,0.293738,0.0580243,0.0956113,0.164264,0.145007,0.491901,0.249295,
0.383469,0.602703,0.302709,0.0636858,0.110058,0.147992,0.165933,0.499213,0.218681,
0.383469,0.602703,0.302709,0.0636858,0.110058,0.147992,0.165933,0.499213,0.218681,
0.383469,0.602703,0.302709,0.0636858,0.110058,0.147992,0.165933,0.499213,0.218681,
0.383469,0.602703,0.302709,0.0636858,0.110058,0.147992,0.165933,0.499213,0.218681,
0.383469,0.602703,0.302709,0.0636858,0.110058,0.147992,0.165933,0.499213,0.218681,
0.38249,0.603998,0.343347,0.0610038,0.0966409,0.12255,0.163994,0.516265,0.227113,
0.370617,0.640127,0.333269,0.0846777,0.079075,0.118434,0.168855,0.499588,0.185754,
0.370617,0.640127,0.333269,0.0846777,0.079075,0.118434,0.168855,0.499588,0.185754,
0.357423,0.650279,0.308001,0.0992795,0.0603672,0.131233,0.180926,0.508611,0.219573,
0.357423,0.650279,0.308001,0.0992795,0.0603672,0.131233,0.180926,0.508611,0.219573,
0.372142,0.647603,0.256249,0.12648,0.0667248,0.146707,0.161258,0.515103,0.237485,
0.388278,0.667871,0.260792,0.140969,0.0742233,0.14141,0.161187,0.508195,0.232196,
0.378245,0.661712,0.244489,0.137211,0.0738068,0.135548,0.178184,0.530958,0.219663,
0.378245,0.661712,0.244489,0.137211,0.0738068,0.135548,0.178184,0.530958,0.219663,
0.378245,0.661712,0.244489,0.137211,0.0738068,0.135548,0.178184,0.530958,0.219663,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.41249,0.657378,0.244904,0.131804,0.11021,0.122648,0.206001,0.542754,0.248216,
0.433042,0.655843,0.223775,0.115517,0.120356,0.111211,0.21447,0.523889,0.255777,
0.433042,0.655843,0.223775,0.115517,0.120356,0.111211,0.21447,0.523889,0.255777,
0.451191,0.680339,0.234635,0.110996,0.126654,0.114923,0.213223,0.505397,0.260764,
0.441418,0.705667,0.243085,0.109931,0.150597,0.12858,0.199482,0.508089,0.280624,
0.441418,0.705667,0.243085,0.109931,0.150597,0.12858,0.199482,0.508089,0.280624,
0.441418,0.705667,0.243085,0.109931,0.150597,0.12858,0.199482,0.508089,0.280624,
0.427329,0.707337,0.241424,0.11781,0.146608,0.133778,0.216722,0.495448,0.274382,
0.415813,0.693011,0.253314,0.118346,0.153133,0.155173,0.205931,0.510332,0.273268,
0.413556,0.678749,0.278598,0.154433,0.146441,0.146094,0.224764,0.506505,0.272546,
0.413556,0.678749,0.278598,0.154433,0.146441,0.146094,0.224764,0.506505,0.272546,
0.413556,0.678749,0.278598,0.154433,0.146441,0.146094,0.224764,0.506505,0.272546,
0.413556,0.678749,0.278598,0.154433,0.146441,0.146094,0.224764,0.506505,0.272546,
0.419055,0.699008,0.284033,0.166115,0.141317,0.14515,0.203432,0.508676,0.258291,
0.419055,0.699008,0.284033,0.166115,0.141317,0.14515,0.203432,0.508676,0.258291,
0.419055,0.699008,0.284033,0.166115,0.141317,0.14515,0.203432,0.508676,0.258291,
0.419055,0.699008,0.284033,0.166115,0.141317,0.14515,0.203432,0.508676,0.258291,
0.419055,0.699008,0.284033,0.166115,0.141317,0.14515,0.203432,0.508676,0.258291,
0.457592,0.709497,0.261223,0.177727,0.123347,0.162778,0.207354,0.485961,0.265214,
0.45748,0.703988,0.251671,0.148993,0.145282,0.153235,0.203006,0.527076,0.302036,
0.459672,0.704274,0.249834,0.179221,0.152155,0.140353,0.211137,0.486765,0.328078,
0.459672,0.704274,0.249834,0.179221,0.152155,0.140353,0.211137,0.486765,0.328078,
0.459672,0.704274,0.249834,0.179221,0.152155,0.140353,0.211137,0.486765,0.328078,
0.449461,0.690239,0.223135,0.166436,0.143622,0.152101,0.186813,0.487468,0.328645,
0.480965,0.720105,0.214578,0.164948,0.153117,0.124352,0.175721,0.483748,0.302505,
0.480965,0.720105,0.214578,0.164948,0.153117,0.124352,0.175721,0.483748,0.302505,
0.475001,0.706307,0.221406,0.142202,0.141448,0.131365,0.188885,0.464831,0.307349,
0.485487,0.676322,0.229875,0.136201,0.165543,0.11009,0.204223,0.507305,0.323259,
0.485487,0.676322,0.229875,0.136201,0.165543,0.11009,0.204223,0.507305,0.323259,
0.434848,0.696837,0.255183,0.13014,0.158316,0.11766,0.19325,0.507582,0.32344,
0.407033,0.699804,0.260564,0.134054,0.146936,0.111244,0.171227,0.500712,0.333688,
0.394538,0.711163,0.286277,0.135022,0.155506,0.114059,0.184633,0.496071,0.305272,
0.394538,0.711163,0.286277,0.135022,0.155506,0.114059,0.184633,0.496071,0.305272,
0.394538,0.711163,0.286277,0.135022,0.155506,0.114059,0.184633,0.496071,0.305272,
0.408652,0.712019,0.239304,0.131817,0.166698,0.108651,0.187336,0.487762,0.302456,
0.421506,0.697581,0.271403,0.132299,0.154818,0.0950911,0.190168,0.518008,0.286293,
0.450919,0.703932,0.262789,0.168988,0.146337,0.0888596,0.193828,0.533449,0.288395,
0.450919,0.703932,0.262789,0.168988,0.146337,0.0888596,0.193828,0.533449,0.288395,
0.4376,0.687692,0.239369,0.165434,0.137494,0.0874493,0.192264,0.536555,0.308101,
0.4376,0.687692,0.239369,0.165434,0.137494,0.0874493,0.192264,0.536555,0.308101,
0.412792,0.674211,0.199903,0.158887,0.136288,0.0903192,0.180792,0.511451,0.316853,
0.445775,0.704176,0.204341,0.179914,0.117414,0.115165,0.18579,0.470738,0.310943,
0.463201,0.700153,0.19256,0.159307,0.0854905,0.0997751,0.211534,0.510627,0.276945,
0.459845,0.66822,0.200635,0.158151,0.0789926,0.113036,0.182174,0.521842,0.286623,
0.443501,0.649878,0.203871,0.166114,0.0954671,0.105808,0.170548,0.52428,0.289061,
0.422551,0.685537,0.204568,0.146333,0.0980703,0.125289,0.175851,0.511584,0.292372,
0.422551,0.685537,0.204568,0.146333,0.0980703,0.125289,0.175851,0.511584,0.292372,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.460172,0.666164,0.226956,0.162532,0.0771785,0.110379,0.168552,0.497156,0.251561,
0.460172,0.666164,0.226956,0.162532,0.0771785,0.110379,0.168552,0.497156,0.251561,
0.460172,0.666164,0.226956,0.162532,0.0771785,0.110379,0.168552,0.497156,0.251561,
0.460172,0.666164,0.226956,0.162532,0.0771785,0.110379,0.168552,0.497156,0.251561,
0.458089,0.643364,0.22745,0.171837,0.100663,0.0992212,0.167388,0.49706,0.250339,
0.458089,0.643364,0.22745,0.171837,0.100663,0.0992212,0.167388,0.49706,0.250339,
0.458089,0.643364,0.22745,0.171837,0.100663,0.0992212,0.167388,0.49706,0.250339,
0.458089,0.643364,0.22745,0.171837,0.100663,0.0992212,0.167388,0.49706,0.250339,
0.462568,0.633468,0.268087,0.153013,0.102887,0.10335,0.190639,0.51038,0.285244,
0.462568,0.633468,0.268087,0.153013,0.102887,0.10335,0.190639,0.51038,0.285244,
0.462568,0.633468,0.268087,0.153013,0.102887,0.10335,0.190639,0.51038,0.285244,
0.436058,0.604377,0.288806,0.151359,0.103697,0.111322,0.183769,0.544876,0.276457,
0.436058,0.604377,0.288806,0.151359,0.103697,0.111322,0.183769,0.544876,0.276457,
0.435696,0.607516,0.303663,0.15203,0.102347,0.127742,0.204348,0.537535,0.233878,
0.435696,0.607516,0.303663,0.15203,0.102347,0.127742,0.204348,0.537535,0.233878,
0.435696,0.607516,0.303663,0.15203,0.102347,0.127742,0.204348,0.537535,0.233878,
0.435696,0.607516,0.303663,0.15203,0.102347,0.127742,0.204348,0.537535,0.233878,
0.443371,0.611938,0.300337,0.155616,0.105712,0.125814,0.202825,0.56162,0.233757,
0.443371,0.611938,0.300337,0.155616,0.105712,0.125814,0.202825,0.56162,0.233757,
0.437683,0.646583,0.295274,0.154827,0.0943344,0.118397,0.205807,0.547957,0.239478,
0.453425,0.650961,0.302168,0.176821,0.100748,0.0942698,0.171277,0.539382,0.217426,
0.453425,0.650961,0.302168,0.176821,0.100748,0.0942698,0.171277,0.539382,0.217426,
0.453425,0.650961,0.302168,0.176821,0.100748,0.0942698,0.171277,0.539382,0.217426,
0.453425,0.650961,0.302168,0.176821,0.100748,0.0942698,0.171277,0.539382,0.217426,
0.433341,0.630378,0.295923,0.195984,0.104394,0.0975826,0.149092,0.550033,0.250322,
0.412883,0.624636,0.306205,0.188104,0.114263,0.10273,0.161357,0.550854,0.237726,
0.412883,0.624636,0.306205,0.188104,0.114263,0.10273,0.161357,0.550854,0.237726,
0.412883,0.624636,0.306205,0.188104,0.114263,0.10273,0.161357,0.550854,0.237726,
0.412883,0.624636,0.306205,0.188104,0.114263,0.10273,0.161357,0.550854,0.237726,
0.405178,0.639226,0.348894,0.185926,0.163573,0.0936061,0.135651,0.527085,0.247334,
0.425174,0.648524,0.338306,0.179548,0.168083,0.090801,0.136437,0.523939,0.240867,
0.425174,0.648524,0.338306,0.179548,0.168083,0.090801,0.136437,0.523939,0.240867,
0.460581,0.646503,0.330432,0.185946,0.146959,0.0885724,0.112992,0.511849,0.258598,
0.453599,0.682881,0.332723,0.186903,0.136713,0.104348,0.123786,0.536896,0.263499,
0.449727,0.694874,0.352466,0.192169,0.115996,0.0950713,0.12481,0.523654,0.250618,
0.433901,0.708154,0.374081,0.16582,0.112989,0.0877828,0.136533,0.547172,0.217849,
0.433901,0.708154,0.374081,0.16582,0.112989,0.0877828,0.136533,0.547172,0.217849,
0.412022,0.63074,0.319952,0.170275,0.123885,0.109844,0.148074,0.557158,0.231818,
0.412022,0.63074,0.319952,0.170275,0.123885,0.109844,0.148074,0.557158,0.231818,
0.412022,0.63074,0.319952,0.170275,0.123885,0.109844,0.148074,0.557158,0.231818,
0.399647,0.609665,0.291168,0.165785,0.120674,0.122093,0.121301,0.511024,0.233963,
0.399647,0.609665,0.291168,0.165785,0.120674,0.122093,0.121301,0.511024,0.233963,
0.399647,0.609665,0.291168,0.165785,0.120674,0.122093,0.121301,0.511024,0.233963,
0.41479,0.593466,0.294572,0.157689,0.13157,0.128422,0.123813,0.506892,0.2237,
0.430058,0.614249,0.311839,0.144289,0.138363,0.128,0.135683,0.511555,0.227947,
0.430058,0.614249,0.311839,0.144289,0.138363,0.128,0.135683,0.511555,0.227947,
0.408817,0.609715,0.320285,0.137479,0.131284,0.116217,0.160412,0.496542,0.233265,
0.373918,0.605818,0.318467,0.1072,0.137884,0.0887531,0.156817,0.513151,0.228679,
0.373918,0.605818,0.318467,0.1072,0.137884,0.0887531,0.156817,0.513151,0.228679,
0.373918,0.605818,0.318467,0.1072,0.137884,0.0887531,0.156817,0.513151,0.228679,
0.373896,0.610142,0.25988,0.115487,0.131773,0.0887945,0.171298,0.512076,0.237463,
0.373896,0.610142,0.25988,0.115487,0.131773,0.0887945,0.171298,0.512076,0.237463,
0.373896,0.610142,0.25988,0.115487,0.131773,0.0887945,0.171298,0.512076,0.237463,
0.373896,0.610142,0.25988,0.115487,0.131773,0.0887945,0.171298,0.512076,0.237463,
0.373896,0.610142,0.25988,0.115487,0.131773,0.0887945,0.171298,0.512076,0.237463,
0.406676,0.635084,0.257321,0.109531,0.136823,0.0961012,0.132588,0.562954,0.23703,
0.406676,0.635084,0.257321,0.109531,0.136823,0.0961012,0.132588,0.562954,0.23703,
0.406676,0.635084,0.257321,0.109531,0.136823,0.0961012,0.132588,0.562954,0.23703,
0.406676,0.635084,0.257321,0.109531,0.136823,0.0961012,0.132588,0.562954,0.23703,
0.406676,0.635084,0.257321,0.109531,0.136823,0.0961012,0.132588,0.562954,0.23703,
0.437347,0.632861,0.277262,0.125861,0.147232,0.103886,0.137819,0.556226,0.226772,
